1, -50.05088578504183
2, -38.84241554719664
3, -121.71595135038038
4, -76.98247695499006
5, -46.565600943589786
6, -140.22525727606939
7, -151.98173750986166
8, -53.861646855683595
9, -27.635936660454888
10, -37.53468283459177
11, 1.8769776154393867
12, 61.06224861428137
13, -181.21277771075881
14, -41.3005798691605
15, -98.32843267374254
16, -153.46607683473704
17, -115.93393876103912
18, -39.81570821946155
19, -105.54381007118113
20, 12.43707363299663
21, -22.81290062364502
22, 9.203829466150594
23, -274.9046466818846
24, -143.4178298625964
25, -168.18160025129757
26, 18.603306066663222
27, -14.89874979578309
28, -34.4846749498339
29, -46.595261296084615
30, -1.5644060538497229
31, -187.26399979710587
32, 9.045489770391796
33, -81.56324217863536
34, -196.37453018237036
35, -4.103577484860736
36, -42.557055445923424
37, -164.51741151453598
38, -89.2355674948617
39, -64.63376171958521
40, -19.83332677329406
41, -74.18483086378103
42, -204.29201639276047
43, 82.45023502353938
44, -74.96629273592241
45, -677.297544655398
46, 33.80281681384548
47, 2.0258840496689032
48, -515.6270132304815
49, -4.21376958584267
50, -109.71881076507354
51, -109.98586082013693
52, -483.4014627588042
53, -133.454155708658
54, 26.3979255560418
55, -39.0562707841056
56, 24.967067396002633
57, -82.9646635755498
58, -11.946173279268521
59, -111.05457917962609
60, -26.63864142480429
61, -28.839947417387464
62, -58.39956888586248
63, -54.48598350857783
64, -0.5838960097262458
65, -56.10982100084397
66, -6.9201530114818866
67, -87.77087654636594
68, 24.009641663866674
69, 59.19353081912152
70, 23.2924395280166
71, -8.119337793218364
72, -17.16104414310277
73, -20.745330411347823
74, -55.59699001205465
75, -133.9286287899814
76, -55.3965187264152
77, -45.226456905770895
78, -59.20241306525395
79, -10.030481446952237
80, 15.217102195325623
81, -58.73333101281186
82, -32.9975988378678
83, 36.50844436242241
84, -69.60934396459749
85, -152.43717743183782
86, -77.98774111527689
87, -36.91088731708392
88, -97.60702582620293
89, -60.03342370676943
90, -30.086916671907133
91, -3.098614891337675
92, -32.292143883547524
93, 45.135549625037754
94, 2.404829018215338
95, 23.06359848322421
96, 33.09091946040448
97, -245.75064323833644
98, -21.286230448840925
99, -38.39435464110093
100, -248.9146158520926
101, -194.72330761183161
102, 192.6967448630844
103, -80.78623767351091
104, -36.31983836546602
105, -93.24796769551799
106, 15.330757631505378
107, -184.91008988537413
108, -1.8095543061690904
109, -139.50523421293468
110, -76.3458443112466
111, -71.19234762230658
112, -177.39686709340367
113, -41.85337826533818
114, -177.5701849880749
115, -12.44443476415708
116, -112.42485490078677
117, -39.433166052097384
118, -85.82101083550523
119, 19.020140391246827
120, 28.095439782354276
121, -47.05670984011452
122, -47.10797561227144
123, -187.956987534739
124, -28.56265781067762
125, -134.4231642880062
126, -16.186760671580743
127, 11.50452527120703
128, -50.51975517477204
129, 9.207010757254679
130, -36.152994013594196
131, -142.2787249243965
132, -140.2720774336019
133, -148.98266608163098
134, -208.96044767305577
135, -293.79135257663427
136, 8.803529220008983
137, -6.285235315286258
138, 6.4576715510453795
139, -149.9155644431936
140, -96.92674536411073
141, -152.73164222890335
142, 1.4600982000467155
143, 50.781114540782085
144, 8.940025152218922
145, -85.94164810611156
146, -123.54597590763228
147, -76.57687867097911
148, -49.730274782083725
149, -195.00283586162232
150, -33.81677874601962
151, -28.776241526729194
152, -28.768643363559747
153, -126.52581249771123
154, -41.93535889469331
155, -14.055013797852013
156, -42.95196484498977
157, -47.55083403107069
158, 18.025431865761547
159, -257.1147755766535
160, -60.34640218983412
161, 1.1286801496546275
162, -258.30623088581694
163, 10.857526023375314
164, 23.890652975135836
165, 11.401558499420531
166, 7.78370628031648
167, 27.664355660920222
168, -117.28509214267856
169, -120.4465426221508
170, -25.120114387290002
171, -28.802563012372403
172, -54.41218420575404
173, -280.7739064337343
174, -280.9277974632325
175, -36.02204502620762
176, -52.828284613902824
177, 10.448228317813559
178, 54.27470651922181
179, -89.78866493040398
180, -105.64555956481793
181, -64.43804362233712
182, -96.86166878657149
183, -61.76420128653464
184, -64.43925203593005
185, -13.095336204212074
186, -22.85598077729267
187, -164.54407826813127
188, 12.130463245275536
189, -187.7983779619188
190, -174.05240136092908
191, -129.42331319286131
192, -118.37546544562939
193, -9.360842958632617
194, 1.0958393793584094
195, -86.89238437401067
196, -142.1922688646154
197, -124.85782022565321
198, -55.20596526097349
199, 67.98638986846396
200, -24.82398140844927
201, -42.33886891156432
202, -71.69759966573258
203, -78.22903441703512
204, -18.370650616918653
205, -43.50744463222347
206, -260.40637390784104
207, -68.82222198830955
208, 21.414190312664502
209, 8.44336635142919
210, -19.659606929192947
211, -217.03697796463769
212, -7.680421406484939
213, -182.57467590230354
214, 52.96586049956238
215, -27.8516872688418
216, -41.06606623628732
217, 2.5788520144649425
218, -122.42591066497488
219, -30.13147349136463
220, -183.24973100698577
221, -86.431080110848
222, -39.24588250997958
223, 8.895284253635538
224, 30.67516546144148
225, -154.99358373222827
226, -78.81397332955174
227, 14.637511036245016
228, -203.97253434835744
229, 11.212491629319189
230, 28.46841054683756
231, 14.099374454592152
232, 30.24056107168485
233, -102.26497163705324
234, -36.19081834656023
235, -11.481102110322794
236, -64.79979294653567
237, 2.239992991466721
238, 13.103943035828408
239, -47.91007852812901
240, -81.1158730875535
241, 27.469437073928617
242, -4.21900372624215
243, -63.818871275415866
244, 30.683457169661352
245, 28.366091230158133
246, -0.8925154596483509
247, -102.30844134044364
248, -110.63099212921493
249, -73.63429278100455
250, 3.0560512901219
251, -134.67847727291172
252, 47.14007443732075
253, -27.962614800957482
