1, -111.09382311354402
2, -105.41116916201523
3, -134.25804909838607
4, -160.5619025152758
5, -179.19915443300323
6, -104.93788305301344
7, -127.66035091514088
8, -103.02865686174896
9, -74.81520974682478
10, -191.51094570453495
11, -388.8627322230872
12, -37.42145518659832
13, -117.48619999323117
14, -112.11872832585236
15, -86.9685652432996
16, -141.84077668181936
17, -215.71827608525035
18, -117.11190655742266
19, -84.01267558262775
20, -103.83055115648958
21, -99.12015872317855
22, -143.3516549729623
23, -95.87066772407482
24, -145.36547180260268
25, -102.55491007734493
26, -100.88124491371595
27, -101.78082639527105
28, -98.98375685249341
29, -125.32728286879421
30, -97.06397988032847
31, -109.17145534518338
32, -57.51826454754566
33, -139.69181465611737
34, -114.59866122822923
35, -105.76354080319679
36, -85.92118696915327
37, -101.80103155620903
38, -94.42721850878873
39, -105.75982164490665
40, -116.4069828475755
41, -121.71094825382161
42, -63.37941685529235
43, -132.41551607235508
44, -110.61733110918617
45, -86.84239655132168
46, -103.20846953415726
47, -100.39560932285362
48, -57.20150111400574
49, -110.75567916939247
50, -111.79126001133923
51, -114.53570917106804
52, -113.90098374051168
53, -166.16087846943554
54, -96.72253979421095
55, -163.79755954306154
56, -88.17628932802413
57, -153.10939736228897
58, -144.51842622072166
59, -136.25725148789562
60, -70.64103098899147
61, -120.24855894854622
62, -146.14370236205798
63, -135.28566201930275
64, -130.152041147683
65, -93.99977884438995
66, -118.59471202503991
67, -105.09442849461959
68, -120.64248207337837
69, -127.412176138107
70, -141.32448195816374
71, -98.48358661414167
72, -136.97727117616523
73, -97.49267380571402
74, -102.2096948327638
75, -147.8661524354556
76, -112.46251746470739
77, -135.79038371851976
78, -78.96341980888926
79, -128.2040391678411
80, -133.36055966884743
81, -92.020879555053
82, -112.35953897446677
83, -100.14504407965951
84, -111.55761911139238
85, -117.66825461363285
86, -96.26229414255857
87, -77.8068168510618
88, -102.81245588758789
89, -95.59978251428461
90, -108.73099693433828
91, -116.96431037030786
92, -124.46540603901458
93, -123.38464124071861
94, -81.90855313706977
95, -105.81912620885313
96, -69.21152254090873
97, -94.6686607789281
98, -98.56132666269319
99, -115.70763735970195
100, -101.00722062800584
101, -64.76660540767514
102, -85.20777167062593
103, -124.43958822934242
104, -119.082173276603
105, -111.07437845013521
106, -90.92285873413492
107, -61.73368913876743
108, -83.73775529807872
109, -99.96913115167462
110, -77.35585085009242
111, -39.221919476263494
112, -100.60136745428545
113, -79.11393443568491
114, -91.86711338146938
115, -79.27871620357175
116, -122.47793424653676
117, -81.46922699824609
118, -71.99296406655355
119, -72.29460725153272
120, -56.70287970606696
121, -57.45695393537019
122, -110.79659609467339
123, -50.30664665341415
124, -42.91315461305514
125, -60.40651473984021
126, -74.6160558073433
127, -74.86547270578623
128, -40.24897394121664
129, -58.454835556303486
130, -53.66031399015774
131, -59.35756810372179
132, -41.44755234742793
133, -36.094221470667435
134, -49.0762962405007
135, -59.17014085147689
136, -55.886368187923246
137, -32.73647677054546
138, -80.73210071569098
139, -83.1213437024412
140, -58.85249773103055
141, -59.79563484515116
142, -71.61052314926744
143, -34.773800968138815
144, -81.45443306533555
145, -43.61808660474785
146, -67.05081400685532
147, -14.864474585600627
148, -124.2946175451403
149, -38.34313395284043
150, -87.89798706349934
151, -46.44048938333513
152, -57.08064703634061
153, -74.9972674484856
154, -90.06255526509744
155, -67.99181390750348
156, -72.90403079642826
157, -73.5959877874599
158, -196.5297752893835
159, -85.79934661561784
160, -81.99218145725311
161, -118.46810106499701
162, -92.3441940878291
163, -57.98838519664014
164, -89.43650630062135
165, -91.97116109483517
166, -131.21360522344017
167, -70.33029886534034
168, -94.35585390077044
169, -85.46293968302955
170, -79.21914244153761
171, -67.57323055704902
172, -69.61501471438926
173, -86.44446487055394
174, -74.87114228410321
175, -94.56927553859987
176, -88.56889406153871
177, -54.24462461974383
178, -93.65548154865564
179, -88.67218377752332
180, -69.04149439058452
181, -120.2959424791101
182, -93.41647327466407
183, -115.38935034543988
184, -57.62648012690859
185, -97.98135522646724
186, -50.91406544397863
187, -59.30616446415944
188, -65.40213882334812
189, -68.46603320626225
190, -60.459386032901556
191, -89.52731504773335
192, -51.715474979127464
193, -93.20283000856139
194, -93.99980909766668
195, -127.0340731455243
196, -76.67420257639495
197, -57.1801111884937
198, -77.47765065104693
199, -53.95296530743087
200, -56.30963850893424
201, -108.89835330722303
202, -72.2491440146864
203, -93.15030559962574
204, -55.970171210964324
205, 2.6092613992565363
206, -71.14882777801617
207, -64.79924127033064
208, -75.47719893729439
209, -52.00651413228677
210, -42.266763941331426
211, -75.85347784478799
212, -39.2184936316374
213, -46.186133202613654
214, -17.188833372310956
215, -59.1616455808444
216, -41.55452022084782
217, -69.8669027815137
218, -67.30248858517291
219, -80.88904158995874
220, -43.2580630514084
221, -68.99151082549534
222, -51.46256201213363
223, -55.596999868264675
224, -79.15600001166578
225, -45.681975183677956
226, -75.75146641947248
227, -35.67290499187729
228, -55.62140372154342
229, -59.480141511068744
230, -40.7064021078124
231, -13.847583111644113
232, -61.55242173813972
233, -43.42069385563905
234, -24.804457126800106
235, -30.85312415642529
236, -39.86415659826143
237, -16.96045151252128
238, -31.778374724429636
239, -54.351497551942316
240, -26.93648806044058
241, -61.8019289729559
242, -17.510010924886835
243, -33.221764455436904
244, -20.95908390486057
245, -43.923947662054424
246, -45.00745130486076
247, -32.42990202694314
248, -54.13677956781489
249, -26.592498773783092
250, -47.533762965630515
251, -23.221716530643697
252, -41.12923252499237
253, -35.085710162514125
254, -31.276683974909822
